Degree0,XCoordinate0,YCoordinate0,Degree1,XCoordinate1,YCoordinate1,Degree0_rad,Degree1_rad,d,cosb,cosb_ref,delta_cos,min,d,cosb,cosb_ref,delta_cos,min
317.36,130.0833546,-120.4622521,317.36,156.6826672,-145.0942514,5.538976914,5.538976914,,0.883395946,0.735624359,0.147771587,,,0.995313257,0.735624359,0.259688898,
317.47,130.3142687,-120.212415,317.47,156.9607984,-144.7933278,5.540896776,5.540896776,,0.884964083,0.736923498,0.148040586,,,0.997080062,0.736923498,0.260156564,
317.59,130.7015937,-120.0642609,317.59,157.0989693,-144.313249,5.542991171,5.542991171,,0.885743108,0.738337641,0.147405466,,,0.997957781,0.738337641,0.259620139,
317.7,131.3374399,-120.184484,317.7,157.2112451,-143.8611289,5.544911034,5.544911034,,0.886376132,0.739631095,0.146745037,,,0.998671003,0.739631095,0.259039908,
317.81,131.5678187,-119.932241,317.81,157.3221925,-143.4089528,5.546830896,5.546830896,,0.887001667,0.740921822,0.146079845,,,0.999375787,0.740921822,0.258453965,
317.92,131.7977129,-119.6795563,317.92,157.762193,-143.2567291,5.548750758,5.548750758,,0.889482444,0.742209819,0.147272625,,,1.002170853,0.742209819,0.259961034,
318.04,132.0479532,-119.4033977,318.04,157.8963133,-142.7765886,5.550845153,5.550845153,,0.89023863,0.743611786,0.146626845,,,1.00302284,0.743611786,0.259411055,
318.15,132.414141,-119.2734754,318.15,157.838763,-142.1749798,5.552765015,5.552765015,,0.889914155,0.744894057,0.145020098,,,1.002657257,0.744894057,0.2577632,
318.26,132.6427696,-119.019168,318.26,158.1112902,-141.8718432,5.554684877,5.554684877,,0.891450696,0.746173582,0.145277114,,,1.004388463,0.746173582,0.258214881,
318.37,132.8709098,-118.7644223,318.37,158.2171376,-141.4197206,5.55660474,5.55660474,,0.892047477,0.747450357,0.14459712,,,1.005060849,0.747450357,0.257610492,
318.49,133.2571293,-118.608758,318.49,158.5128293,-141.0882098,5.558699135,5.558699135,,0.893714623,0.74884006,0.144874562,,,1.006939206,0.74884006,0.258099145,
318.6,133.623169,-118.4758008,318.6,158.7832699,-140.7837817,5.560618997,5.560618997,,0.8952394,0.75011107,0.14512833,,,1.008657156,0.75011107,0.258546087,
318.71,134.9315291,-119.1741686,318.71,159.0531259,-140.4788352,5.562538859,5.562538859,,0.896760881,0.751379314,0.145381566,,,1.010371394,0.751379314,0.258992079,
318.82,135.1599625,-118.9150308,318.82,159.1556707,-140.0266849,5.564458721,5.564458721,,0.897339041,0.752644789,0.144694252,,,1.011022801,0.752644789,0.258378012,
318.94,135.5467505,-118.752874,318.94,158.4361263,-138.8063179,5.566553116,5.566553116,,0.893282162,0.754022143,0.139260019,,,1.006451956,0.754022143,0.252429813,
319.05,135.7743744,-118.4925564,319.05,158.8698543,-138.6483661,5.568472978,5.568472978,,0.895727573,0.755281812,0.140445761,,,1.009207176,0.755281812,0.253925364,
319.16,136.1399763,-118.3521871,319.16,159.1356124,-138.3432574,5.570392841,5.570392841,,0.897225949,0.756538698,0.140687252,,,1.010895382,0.756538698,0.254356684,
319.27,136.5060956,-118.2113328,319.27,162.170939,-140.4365332,5.572312703,5.572312703,,0.91433949,0.757792794,0.156546696,,,1.030177035,0.757792794,0.272384241,
319.39,136.8926275,-118.0455077,319.39,162.602476,-140.2156725,5.574407098,5.574407098,,0.916772548,0.759157714,0.157614834,,,1.032918337,0.759157714,0.273760623,
319.5,137.1188915,-117.7826087,319.5,162.7330948,-139.7847388,5.57632696,5.57632696,,0.917508993,0.760405966,0.157103027,,,1.033748082,0.760405966,0.273342116,
319.61,137.3446507,-117.5192761,319.61,163.0010264,-139.4722149,5.578246822,5.578246822,,0.919019624,0.761651414,0.15736821,,,1.035450094,0.761651414,0.27379868,
319.72,137.7105276,-117.375369,319.72,162.9908156,-138.9226188,5.580166684,5.580166684,,0.918962054,0.762894055,0.156067999,,,1.035385231,0.762894055,0.272491176,
319.84,138.0959603,-117.2056842,319.84,163.1426674,-138.4634852,5.58226108,5.58226108,,0.919818213,0.764246457,0.155571756,,,1.036349857,0.764246457,0.2721034,
319.95,138.4614272,-117.0595284,319.95,163.408063,-138.1501778,5.584180942,5.584180942,,0.921314546,0.765483213,0.155831332,,,1.038035759,0.765483213,0.272552546,
320.06,138.6857963,-116.7936209,320.06,163.6728568,-137.8363617,5.586100804,5.586100804,,0.922807486,0.766717149,0.156090337,,,1.039717839,0.766717149,0.273000691,
320.17,138.9096549,-116.5272834,320.17,163.7976524,-137.4051033,5.588020666,5.588020666,,0.923511098,0.767948258,0.155562841,,,1.040510593,0.767948258,0.272562335,
320.29,139.8552239,-116.8225849,320.29,164.084928,-137.0619194,5.590115061,5.590115061,,0.925130793,0.769288057,0.155842736,,,1.042335487,0.769288057,0.273047429,
320.4,140.3621832,-116.7895152,320.4,164.0681477,-136.514259,5.592034923,5.592034923,,0.925036184,0.770513243,0.154522941,,,1.042228891,0.770513243,0.271715648,
320.51,140.5860308,-116.5199609,320.51,164.1899579,-136.0832749,5.593954786,5.593954786,,0.925722965,0.771735588,0.153987376,,,1.04300268,0.771735588,0.271267092,
320.62,140.8093606,-116.2499776,320.62,164.4507842,-135.7679623,5.595874648,5.595874648,,0.927193535,0.772955089,0.154238446,,,1.044659557,0.772955089,0.271704468,
320.74,141.0524019,-115.9549622,320.74,164.7346312,-135.4234148,5.597969043,5.597969043,,0.928793899,0.774282204,0.154511694,,,1.046462671,0.774282204,0.272180466,
320.85,142.3888795,-116.596485,320.85,164.9941903,-135.1070582,5.599888905,5.599888905,,0.930257325,0.775495743,0.154761581,,,1.048111498,0.775495743,0.272615754,
320.96,142.8962901,-116.5546379,320.96,165.112273,-134.6753033,5.601808767,5.601808767,,0.930923089,0.776706424,0.154216666,,,1.048861608,0.776706424,0.272155184,
321.07,143.1196822,-116.2802214,321.07,165.3703958,-134.3582234,5.603728629,5.603728629,,0.932378417,0.777914241,0.154464176,,,1.050501311,0.777914241,0.27258707,
321.19,143.5050017,-116.0954255,321.19,165.6512898,-134.0117539,5.605823024,5.605823024,,0.933962132,0.77922859,0.154733542,,,1.052285666,0.77922859,0.273057076,
321.3,143.8705134,-115.9350768,321.3,165.9081383,-133.693641,5.607742887,5.607742887,,0.935410275,0.780430407,0.154979867,,,1.053917274,0.780430407,0.273486867,
321.41,144.3787341,-115.8883708,321.41,166.164376,-133.3750357,5.609662749,5.609662749,,0.936854974,0.781629348,0.155225626,,,1.055545002,0.781629348,0.273915654,
321.52,145.0252665,-115.9504438,321.52,166.2785075,-132.9428121,5.611582611,5.611582611,,0.937498461,0.782825408,0.154673054,,,1.056270013,0.782825408,0.273444605,
321.64,145.2676715,-115.6466038,321.64,166.4145851,-132.4815177,5.613677006,5.613677006,,0.938265683,0.784126909,0.154138774,,,1.057134434,0.784126909,0.273007525,
321.75,145.632372,-115.4810759,321.75,166.5263068,-132.0491922,5.615596868,5.615596868,,0.938895584,0.785316931,0.153578653,,,1.057844137,0.785316931,0.272527206,
321.86,145.997534,-115.3150181,321.86,166.7793878,-131.7294038,5.61751673,5.61751673,,0.940322485,0.786504058,0.153818428,,,1.059451812,0.786504058,0.272947754,
321.97,146.2185418,-115.0346529,321.97,166.4589126,-130.9583791,5.619436593,5.619436593,,0.938515607,0.787688286,0.150827321,,,1.057416021,0.787688286,0.269727735,
322.09,146.4590271,-114.7283169,322.09,166.7326873,-130.6096385,5.621530988,5.621530988,,0.940059182,0.78897686,0.151082322,,,1.059155151,0.78897686,0.270178291,
322.2,146.9674945,-114.6722383,322.2,166.9830055,-130.2894567,5.62345085,5.62345085,,0.941470507,0.790155012,0.151315494,,,1.060745276,0.790155012,0.270590264,
322.31,147.187267,-114.3900131,322.31,166.9460292,-129.7459954,5.625370712,5.625370712,,0.94126203,0.791330253,0.149931777,,,1.060510388,0.791330253,0.269180135,
322.42,147.6960842,-114.3315356,322.42,167.0509515,-129.3141379,5.627290574,5.627290574,,0.941853595,0.792502576,0.149351019,,,1.061176897,0.792502576,0.268674322,
322.54,147.9350945,-114.0221082,322.54,167.3212829,-128.9641615,5.629384969,5.629384969,,0.943377756,0.793778143,0.149599613,,,1.062894155,0.793778143,0.269116012,
322.65,148.4442394,-113.9611387,322.65,167.5684426,-128.6428534,5.631304832,5.631304832,,0.944771272,0.794944353,0.149826919,,,1.064464215,0.794944353,0.269519862,
322.76,148.6626447,-113.676081,322.76,167.8149853,-128.3210715,5.633224694,5.633224694,,0.94616131,0.796107634,0.150053676,,,1.066030357,0.796107634,0.269922723,
322.87,148.8805027,-113.3906048,322.87,167.7725787,-127.7792178,5.635144556,5.635144556,,0.945922217,0.797267981,0.148654236,,,1.065760973,0.797267981,0.268492992,
322.99,149.2640053,-113.1897671,322.99,168.0396954,-127.4277341,5.637238951,5.637238951,,0.947428253,0.798530461,0.148897792,,,1.067457809,0.798530461,0.268927347,
323.1,149.6267535,-113.0132793,323.1,168.139114,-126.995689,5.639158813,5.639158813,,0.947988787,0.799684658,0.148304129,,,1.068089357,0.799684658,0.268404698,
323.21,149.9899409,-112.8362426,323.21,168.0933837,-126.455319,5.641078675,5.641078675,,0.947730954,0.800835908,0.146895046,,,1.067798859,0.800835908,0.266962951,
323.32,150.2061848,-112.548221,323.32,168.3357278,-126.1325339,5.642998538,5.642998538,,0.94909732,0.801984206,0.147113114,,,1.069338329,0.801984206,0.267354123,
323.44,150.7358252,-112.4531503,323.44,168.4542182,-125.6715681,5.645092933,5.645092933,,0.949765383,0.803233523,0.14653186,,,1.070091029,0.803233523,0.266857506,
323.55,151.2455476,-112.3823133,323.55,168.8404432,-125.4561201,5.647012795,5.647012795,,0.951942967,0.804375635,0.147567331,,,1.072544491,0.804375635,0.268168855,
323.66,151.6083756,-112.2010121,323.66,168.7901959,-124.9167847,5.648932657,5.648932657,,0.951659666,0.805514783,0.146144883,,,1.072225299,0.805514783,0.266710516,
323.77,151.8233976,-111.9098861,323.77,169.1748723,-124.6997564,5.650852519,5.650852519,,0.953828519,0.806650961,0.147177557,,,1.074668923,0.806650961,0.268017962,
323.89,152.2050798,-111.7002552,323.89,169.4355396,-124.345344,5.652946914,5.652946914,,0.955298193,0.807887037,0.147411155,,,1.07632479,0.807887037,0.268437752,
324,152.8642869,-111.7333572,324,169.6738324,-124.0199873,5.654866776,5.654866776,,0.956641716,0.809016994,0.147624722,,,1.077838524,0.809016994,0.26882153,
324.11,153.0784093,-111.4398221,324.11,169.765582,-123.5879465,5.656786639,5.656786639,,0.957159012,0.810143969,0.147015042,,,1.078421356,0.810143969,0.268277386,
324.22,153.4404769,-111.2535545,324.22,170.0024208,-123.2619579,5.658706501,5.658706501,,0.958494338,0.811267958,0.147226379,,,1.079925854,0.811267958,0.268657896,
324.33,154.6765177,-111.6975449,324.33,169.9456055,-122.723909,5.660626363,5.660626363,,0.958174006,0.812388957,0.145785049,,,1.07956494,0.812388957,0.267175983,
324.45,155.0585202,-111.4802912,324.45,170.202135,-122.3678876,5.662720758,5.662720758,,0.959620351,0.81360845,0.146011901,,,1.081194521,0.81360845,0.267586072,
324.56,155.2721529,-111.182546,324.56,170.2901512,-121.9361762,5.66464062,5.66464062,,0.960116597,0.814723183,0.145393414,,,1.081753637,0.814723183,0.267030454,
324.67,155.7826467,-111.096506,324.67,170.3770117,-121.5044878,5.666560482,5.666560482,,0.960606327,0.815834913,0.144771414,,,1.082305411,0.815834913,0.266470498,
324.78,155.9955416,-110.7973721,324.78,170.6098515,-121.1773298,5.668480345,5.668480345,,0.961919106,0.816943636,0.14497547,,,1.083784506,0.816943636,0.26684087,
324.9,156.5262683,-110.6821003,324.9,170.7157883,-120.7157252,5.67057474,5.67057474,,0.962516391,0.818149717,0.144366673,,,1.08445746,0.818149717,0.266307743,
325.01,157.0352051,-110.5905859,325.01,170.9471139,-120.3879185,5.672494602,5.672494602,,0.963820632,0.81925214,0.144568493,,,1.085926936,0.81925214,0.266674797,
325.12,157.2471269,-110.2890493,325.12,171.1778101,-120.0596685,5.674414464,5.674414464,,0.965121326,0.820351542,0.144769783,,,1.087392414,0.820351542,0.267040872,
325.23,158.0577348,-110.4057024,325.23,171.4078759,-119.7309765,5.676334326,5.676334326,,0.966418465,0.821447921,0.144970543,,,1.088853888,0.821447921,0.267405966,
325.35,158.4378296,-110.1784347,325.35,171.5104969,-119.269231,5.678428721,5.678428721,,0.966997054,0.822640518,0.144356536,,,1.089505779,0.822640518,0.266865261,
325.46,158.648958,-109.8742075,325.46,171.7390454,-118.939902,5.680348584,5.680348584,,0.968285639,0.823730562,0.144555077,,,1.090957613,0.823730562,0.267227052,
325.57,159.0097941,-109.673236,325.57,171.3669602,-118.1962984,5.682268446,5.682268446,,0.966187777,0.824817569,0.141370208,,,1.088593974,0.824817569,0.263776405,
325.68,159.6712821,-109.67793,325.68,171.5934501,-117.8672468,5.684188308,5.684188308,,0.967464755,0.825901536,0.141563218,,,1.090032732,0.825901536,0.264131195,
325.8,160.20208,-109.5496549,325.8,171.6907194,-117.4058355,5.686282703,5.686282703,,0.968013171,0.827080574,0.140932596,,,1.090650627,0.827080574,0.263570052,
325.91,160.5627609,-109.344714,325.91,171.7662767,-116.9744111,5.688202565,5.688202565,,0.968439172,0.828158172,0.140281,,,1.091130598,0.828158172,0.262972426,
326.02,160.9238124,-109.1391769,326.02,171.9904213,-116.6445955,5.690122427,5.690122427,,0.969702926,0.829232717,0.140470209,,,1.092554457,0.829232717,0.26332174,
326.13,161.132942,-108.8301812,326.13,172.2139325,-116.3143505,5.69204229,5.69204229,,0.97096311,0.830304206,0.140658904,,,1.093974293,0.830304206,0.263670087,
326.25,161.511491,-108.5942215,326.25,172.3075592,-115.8530897,5.694136685,5.694136685,,0.971490989,0.831469612,0.140021376,,,1.094569049,0.831469612,0.263099437,
326.36,161.8714223,-108.3857738,326.36,172.529551,-115.5222375,5.696056547,5.696056547,,0.972742605,0.832534698,0.140207908,,,1.095979233,0.832534698,0.263444535,
326.47,162.3827641,-108.2774426,326.47,172.6009123,-115.0909426,5.697976409,5.697976409,,0.973144949,0.833596714,0.139548235,,,1.096432549,0.833596714,0.262835835,
326.58,162.742759,-108.0669287,326.58,172.8214412,-114.7595289,5.699896271,5.699896271,,0.974388318,0.834655658,0.139732659,,,1.09783344,0.834655658,0.263177782,
326.7,163.2743705,-107.9281239,326.7,173.0612923,-114.3975049,5.701990666,5.701990666,,0.975740628,0.835807361,0.139933266,,,1.099357074,0.835807361,0.263549713,
326.81,163.6336695,-107.7150045,326.81,173.1297728,-113.9659968,5.703910528,5.703910528,,0.976126729,0.836859869,0.13926686,,,1.09979209,0.836859869,0.262932222,
326.92,164.1464355,-107.6016467,326.92,173.1977767,-113.5350026,5.705830391,5.705830391,,0.976510143,0.837909291,0.138600852,,,1.100224079,0.837909291,0.262314788,
327.03,164.5057738,-107.3864535,327.03,173.4153187,-113.2024465,5.707750253,5.707750253,,0.977736671,0.838955625,0.138781046,,,1.101605996,0.838955625,0.262650371,
327.15,164.7302088,-107.041853,327.15,173.6519091,-112.8391827,5.709844648,5.709844648,,0.979070597,0.840093554,0.138977043,,,1.103108917,0.840093554,0.263015363,
327.26,165.2434305,-106.9249363,327.26,174.0190624,-112.6034307,5.71176451,5.71176451,,0.981140652,0.841133418,0.140007234,,,1.105441227,0.841133418,0.264307809,
327.37,165.6016294,-106.7064526,327.37,174.2348153,-112.2693003,5.713684372,5.713684372,,0.982357093,0.842170182,0.140186911,,,1.106811779,0.842170182,0.264641597,
327.48,165.9615898,-106.4882657,327.48,174.2986057,-111.8376623,5.715604234,5.715604234,,0.982716751,0.843203841,0.13951291,,,1.107217002,0.843203841,0.26401316,
327.6,166.4922927,-106.3374337,327.6,174.2288939,-111.2787455,5.71769863,5.71769863,,0.982323707,0.844327926,0.137995782,,,1.106774163,0.844327926,0.262446238,
327.71,167.0047047,-106.2140697,327.71,174.5940779,-111.0408691,5.719618492,5.719618492,,0.984382659,0.845355082,0.139027577,,,1.109093964,0.845355082,0.263738881,
327.82,167.3642956,-105.9922602,327.82,174.6546729,-110.6092758,5.721538354,5.721538354,,0.984724301,0.846379123,0.138345178,,,1.109478888,0.846379123,0.263099765,
327.93,168.033908,-105.9651158,327.93,174.2545249,-109.8879454,5.723458216,5.723458216,,0.982468218,0.847400045,0.135068173,,,1.106936982,0.847400045,0.259536937,
328.05,168.4098415,-105.7101002,328.05,174.3316471,-109.427191,5.725552611,5.725552611,,0.982903042,0.848510215,0.134392827,,,1.107426894,0.848510215,0.258916679,
328.16,169.0797832,-105.6788859,328.16,174.694016,-109.1879149,5.727472473,5.727472473,,0.984946122,0.849524601,0.135421521,,,1.109728812,0.849524601,0.26020421,
328.27,169.2822578,-105.3542462,328.27,174.5972914,-108.6621024,5.729392336,5.729392336,,0.984400777,0.850535856,0.133864921,,,1.109114377,0.850535856,0.258578521,
328.38,169.79574,-105.2223361,328.38,174.8054804,-108.3268697,5.731312198,5.731312198,,0.985574572,0.851543977,0.134030596,,,1.11043688,0.851543977,0.258892903,
328.5,170.1721454,-104.9632044,328.5,175.0318614,-107.9607065,5.733406593,5.733406593,,0.986850936,0.852640164,0.134210772,,,1.111874946,0.852640164,0.259234781,
328.61,170.6854983,-104.8282436,328.61,174.9318104,-107.4361596,5.735326455,5.735326455,,0.986286836,0.853641718,0.132645119,,,1.11123938,0.853641718,0.257597663,
328.72,171.3573855,-104.7885798,328.72,175.1376462,-107.1002873,5.737246317,5.737246317,,0.987447363,0.854640124,0.132807239,,,1.112546935,0.854640124,0.25790681,
328.83,171.8725358,-104.6509983,328.83,175.1891745,-106.6704574,5.739166179,5.739166179,,0.987737886,0.855635381,0.132102505,,,1.112874264,0.855635381,0.257238883,
328.95,173.0384976,-104.8650482,328.95,175.258094,-106.2101713,5.741260574,5.741260574,,0.988126463,0.856717519,0.131408944,,,1.113312069,0.856717519,0.25659455,
329.06,173.5571906,-104.7245669,329.06,175.4615767,-105.8736752,5.743180437,5.743180437,,0.989273723,0.857706177,0.131567546,,,1.114604676,0.857706177,0.256898498,
329.17,173.9166849,-104.4867777,329.17,175.5106251,-105.4443953,5.745100299,5.745100299,,0.989550264,0.858691674,0.13085859,,,1.114916251,0.858691674,0.256224577,
329.28,174.5994469,-104.4415297,329.28,175.4043018,-104.9229761,5.747020161,5.747020161,,0.9889508,0.859674006,0.129276794,,,1.114240842,0.859674006,0.254566836,
329.4,176.2586109,-104.9336398,329.4,175.6235561,-104.5555668,5.749114556,5.749114556,,0.990186983,0.860742027,0.129444956,,,1.115633636,0.860742027,0.254891609,
329.51,178.8757478,-106.0273559,329.51,175.6698245,-104.1270671,5.751034418,5.751034418,,0.99044785,0.861717729,0.12873012,,,1.115927552,0.861717729,0.254209822,
329.62,180.3952275,-106.4607686,329.62,175.4065597,-103.5166918,5.75295428,5.75295428,,0.988963531,0.862690256,0.126273275,,,1.114255185,0.862690256,0.251564929,
329.73,182.0943384,-106.9929216,329.73,175.2969942,-102.9990154,5.754874143,5.754874143,,0.988345787,0.863659602,0.124686185,,,1.113559179,0.863659602,0.249899577,
329.85,183.9118073,-107.5435438,329.85,174.8954965,-102.2712014,5.756968538,5.756968538,,0.986082094,0.864713441,0.121368653,,,1.111008699,0.864713441,0.246295259,
329.96,187.1380851,-108.948782,329.96,174.7833201,-101.7560367,5.7588884,5.7588884,,0.98544963,0.865676127,0.119773503,,,1.110296108,0.865676127,0.244619982,
330.07,189.5818859,-109.8849787,330.07,174.8245438,-101.331365,5.760808262,5.760808262,,0.985682054,0.866635623,0.119046432,,,1.110557979,0.866635623,0.243922356,
330.18,193.4101988,-111.608669,330.18,174.403207,-100.6405553,5.762728124,5.762728124,,0.983306506,0.867591924,0.115714582,,,1.107881472,0.867591924,0.240289549,
330.3,198.5747114,-114.0354506,330.3,174.307458,-100.099501,5.764822519,5.764822519,,0.982766661,0.868631514,0.114135147,,,1.107273235,0.868631514,0.238641721,
