Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,,,,
308.51,12.17007036,-15.38037886,,308.51,14.70148579,-18.57954921,,-2.53141543,3.19917035,,4.079553285,-0.669396577,,,
308.69,12.21830468,-15.34208908,,308.69,14.759753,-18.53329503,,-2.54144832,3.19120595,,4.079553282,-0.672536574,,,
308.87,12.26641853,-15.30364804,,308.87,15.08386337,-18.81870699,,-2.81744484,3.51505895,,4.504845708,-0.675676575,,,
309.05,12.58358186,-15.5987222,,309.05,15.38821156,-19.07536662,,-2.8046297,3.47664442,,4.466878572,-0.678816574,,,
309.23,12.63249973,-15.55913292,,309.23,15.44803225,-19.02695368,,-2.81553252,3.46782076,,4.466878574,-0.681956574,,,
309.41,12.68129305,-15.51939023,,309.41,15.50770063,-18.97835314,,-2.82640758,3.45896291,,4.466878577,-0.685096574,,,
309.59,12.72996134,-15.47949453,,309.59,15.56721611,-18.92956548,,-2.83725477,3.45007095,,4.466878573,-0.688236574,,,
309.77,12.77850412,-15.43944621,,309.77,15.62657811,-18.88059118,,-2.84807399,3.44114497,,4.46687857,-0.691376575,,,
309.95,12.8269209,-15.39924566,,309.95,15.68578603,-18.83143073,,-2.85886513,3.43218507,,4.466878573,-0.694516575,,,
310.13,12.87521122,-15.35889328,,310.13,15.7448393,-18.78208461,,-2.86962808,3.42319133,,4.466878574,-0.697656575,,,
310.31,13.20452338,-15.65164195,,310.31,15.80373733,-18.7325533,,-2.59921395,3.08091135,,4.030871854,-0.700796577,,,
310.49,13.25360436,-15.61010265,,310.49,15.86247954,-18.6828373,,-2.60887518,3.07273465,,4.030871858,-0.703936575,,,
310.67,13.30255467,-15.56840945,,310.67,16.19698387,-18.95585345,,-2.8944292,3.387444,,4.455614127,-0.707076574,,,
310.85,13.35137381,-15.52656274,,310.85,16.51156235,-19.2016052,,-3.16018854,3.67504246,,4.846929821,-0.710216575,,,
311.03,13.40006132,-15.48456296,,311.03,16.57177389,-19.14966432,,-3.17171257,3.66510136,,4.846929812,-0.713356575,,,
311.21,13.44861671,-15.4424105,,311.21,16.63182204,-19.09753463,,-3.18320533,3.65512413,,4.84692981,-0.716496575,,,
311.39,13.4970395,-15.40010578,,311.39,16.69170621,-19.04521665,,-3.19466671,3.64511087,,4.846929816,-0.719636574,,,
311.57,13.54532921,-15.35764923,,311.57,16.75142581,-18.99271089,,-3.2060966,3.63506166,,4.84692982,-0.722776576,,,
311.75,13.88746146,-15.64624814,,311.75,16.81098024,-18.94001787,,-2.92351878,3.29376973,,4.404075509,-0.725916576,,,
311.93,13.93652214,-15.60256445,,311.93,16.87036892,-18.8871381,,-2.93384678,3.28457365,,4.404075498,-0.729056576,,,
312.11,13.98544541,-15.55872692,,312.11,16.92959127,-18.83407212,,-2.94414586,3.2753452,,4.404075502,-0.732196575,,,
312.29,14.03423078,-15.51473599,,312.29,17.25585594,-19.07621824,,-3.22162516,3.56148225,,4.802397785,-0.735336575,,,
312.47,14.85030849,-16.31364474,,312.47,17.59689238,-19.33087458,,-2.74658389,3.01722984,,4.080122421,-0.738476574,,,
312.65,14.90146004,-16.26693442,,312.65,17.65750448,-19.27552513,,-2.75604444,3.00859071,,4.080122427,-0.741616574,,,
312.83,14.95246467,-16.22006372,,312.83,17.71794248,-19.21998563,,-2.76547781,2.99992191,,4.080122423,-0.744756574,,,
313.01,15.29339089,-16.4857169,,313.01,17.77820579,-19.16425663,,-2.4848149,2.67853973,,3.653611935,-0.747896574,,,
313.19,15.34508056,-16.43761446,,313.19,17.83829381,-19.10833868,,-2.49321325,2.67072422,,3.653611935,-0.751036574,,,
313.37,15.39661894,-16.38934996,,313.37,17.89820596,-19.05223233,,-2.50158702,2.66288237,,3.65361193,-0.754176575,,,
313.55,15.44800551,-16.34092386,,313.55,17.95794164,-18.99593813,,-2.50993613,2.65501427,,3.653611932,-0.757316577,,,
313.73,15.49923977,-16.29233664,,313.73,18.01750026,-18.93945664,,-2.51826049,2.64712,,3.653611938,-0.760456576,,,
313.91,15.55032121,-16.24358879,,313.91,18.36990892,-19.18887993,,-2.81958771,2.94529114,,4.077353891,-0.763596575,,,
314.09,15.60124934,-16.19468078,,314.09,18.43007134,-19.13110391,,-2.828822,2.93642313,,4.077353885,-0.766736574,,,
314.27,15.65202364,-16.14561311,,314.27,18.49005206,-19.07313927,,-2.83802842,2.92752616,,4.077353888,-0.769876577,,,
314.45,15.70264362,-16.09638624,,314.45,18.54985046,-19.01498658,,-2.84720684,2.91860034,,4.077353889,-0.773016575,,,
314.63,15.75310878,-16.04700067,,314.63,18.88433641,-19.23664485,,-3.13122763,3.18964418,,4.469722191,-0.776156576,,,
314.81,16.1078049,-16.30558048,,314.81,19.24212279,-19.4783823,,-3.13431789,3.17280182,,4.459890136,-0.779296574,,,
314.99,16.15892493,-16.25492167,,314.99,19.30318995,-19.41786611,,-3.14426502,3.16294444,,4.459890138,-0.782436574,,,
315.17,16.75609785,-16.75011995,,315.17,19.36406679,-19.35715847,,-2.60796894,2.60703852,,3.687567198,-0.785576575,,,
315.35,16.80861054,-16.69742331,,315.35,19.42475271,-19.29625997,,-2.61614217,2.59883666,,3.687567198,-0.788716575,,,
315.53,16.8609575,-16.64456204,,315.53,19.76482017,-19.51115622,,-2.90386267,2.86659418,,4.080414268,-0.791856573,,,
315.71,17.21673798,-16.88936352,,315.71,19.82598767,-19.4489986,,-2.60924969,2.55963508,,3.655121843,-0.794996576,,,
315.89,17.26968562,-16.83521979,,315.89,19.88695968,-19.38664922,,-2.61727406,2.55142943,,3.655121837,-0.798136574,,,
316.07,17.32246298,-16.78091007,,316.07,19.94773562,-19.3241087,,-2.62527264,2.54319863,,3.655121846,-0.801276575,,,
316.25,17.37506956,-16.7264349,,316.25,20.00831489,-19.26137764,,-2.63324533,2.53494274,,3.65512184,-0.804416577,,,
316.43,17.42750482,-16.67179481,,316.43,20.37425267,-19.49076264,,-2.94674785,2.81896783,,4.077977749,-0.807556576,,,
316.61,17.47976826,-16.61699035,,316.61,20.74573826,-19.72175645,,-3.26597,3.1047661,,4.506232637,-0.810696576,,,
316.79,17.53185935,-16.56202205,,316.79,20.8075622,-19.65651772,,-3.27570285,3.09449567,,4.506232641,-0.813836575,,,
316.97,17.58377759,-16.50689045,,316.97,20.86918099,-19.59108517,,-3.2854034,3.08419472,,4.506232636,-0.816976575,,,
317.15,17.63552245,-16.45159611,,317.15,20.61744317,-19.23333141,,-2.98192072,2.7817353,,4.077977741,-0.820116575,,,
317.33,17.68709344,-16.39613955,,317.33,20.99180067,-19.45964126,,-3.30470723,3.06350171,,4.50623264,-0.823256575,,,
317.51,17.73849004,-16.34052134,,317.51,21.05280036,-19.39363118,,-3.31431032,3.05310984,,4.506232639,-0.826396575,,,
317.69,17.78971175,-16.28474202,,317.69,21.11359247,-19.32742989,,-3.32388072,3.04268787,,4.50623263,-0.829536574,,,
317.87,17.84075805,-16.22880214,,317.87,21.17417642,-19.26103804,,-3.33341837,3.0322359,,4.506232637,-0.832676576,,,
318.05,17.89162846,-16.17270224,,318.05,21.55607818,-19.48509242,,-3.66444972,3.31239018,,4.939647807,-0.835816574,,,
318.23,17.94232246,-16.11644289,,318.23,21.61715501,-19.41731039,,-3.67483255,3.3008675,,4.939647814,-0.838956574,,,
318.41,17.99283955,-16.06002464,,318.41,21.67801869,-19.34933691,,-3.68517914,3.28931227,,4.939647812,-0.842096574,,,
318.59,18.63324672,-16.52681004,,318.59,21.73866864,-19.28117266,,-3.10542192,2.75436262,,4.150922638,-0.845236574,,,
318.77,18.68504896,-16.46822027,,318.77,21.79910426,-19.2128183,,-3.1140553,2.74459803,,4.150922639,-0.848376575,,,
318.95,18.73666697,-16.40946812,,318.95,22.18908556,-19.43307701,,-3.45241859,3.02360889,,4.589270622,-0.851516575,,,
319.13,18.78810025,-16.35055419,,319.13,22.24999593,-19.36330759,,-3.46189568,3.0127534,,4.589270612,-0.854656575,,,
319.31,18.83934828,-16.29147905,,319.31,22.31068693,-19.29334726,,-3.47133865,3.00186821,,4.589270615,-0.857796577,,,
319.49,18.89041057,-16.23224328,,319.49,22.37115796,-19.22319671,,-3.48074739,2.99095343,,4.589270619,-0.860936576,,,
319.67,19.24921311,-16.43576774,,319.67,22.43140841,-19.15285662,,-3.1821953,2.71708888,,4.1843684,-0.864076575,,,
319.85,19.30072644,-16.37524429,,319.85,22.4914377,-19.0823277,,-3.19071126,2.70708341,,4.184368403,-0.867216575,,,
320.03,19.35204947,-16.31455938,,320.03,22.8899938,-19.29718936,,-3.53794433,2.98262998,,4.627432515,-0.870356575,,,
320.21,19.4031817,-16.25371362,,320.21,23.2935748,-19.51262941,,-3.8903931,3.25891579,,5.075006463,-0.873496576,,,
320.39,19.45412263,-16.1927076,,320.39,23.35472952,-19.43939151,,-3.90060689,3.24668391,,5.075006455,-0.876636575,,,
320.57,19.82196307,-16.39379293,,320.57,23.41565398,-19.36596195,,-3.59369091,2.97216902,,4.663518311,-0.879776576,,,
320.75,19.87334178,-16.33147125,,320.75,23.47634756,-19.29234144,,-3.60300578,2.96087019,,4.6635183,-0.882916576,,,
320.93,19.92452454,-16.26898855,,320.93,23.53680968,-19.21853073,,-3.61228514,2.94954218,,4.663518307,-0.886056575,,,
321.11,19.97551086,-16.20634544,,321.11,23.59703974,-19.14453052,,-3.62152888,2.93818508,,4.663518306,-0.889196576,,,
321.29,20.02630023,-16.14354255,,321.29,23.65703714,-19.07034156,,-3.63073691,2.92679901,,4.663518302,-0.892336576,,,
321.47,20.07689214,-16.08058048,,321.47,23.71680129,-18.99596457,,-3.63990915,2.91538409,,4.663518308,-0.895476576,,,
321.65,20.12728611,-16.01745987,,321.65,23.7763316,-18.92140029,,-3.64904549,2.90394042,,4.663518302,-0.898616575,,,
321.83,20.50518233,-16.21329179,,321.83,24.19009594,-19.12692497,,-3.68491361,2.91363318,,4.697642666,-0.901756575,,,
322.01,20.5559909,-16.1488257,,322.01,24.25003513,-19.0508739,,-3.69404423,2.9020482,,4.697642657,-0.904896575,,,
322.19,20.60659679,-16.08420038,,322.19,24.30973523,-18.974635,,-3.70313844,2.89043462,,4.697642664,-0.908036575,,,
322.37,20.65699951,-16.01941648,,322.37,24.36919564,-18.89820901,,-3.71219613,2.87879253,,4.697642658,-0.911176575,,,
322.55,20.70719856,-15.95447464,,322.55,24.42841578,-18.8215967,,-3.72121722,2.86712206,,4.697642654,-0.914316575,,,
322.73,20.75719345,-15.88937549,,322.73,24.48739507,-18.74479881,,-3.73020162,2.85542332,,4.697642649,-0.917456575,,,
322.91,20.80698368,-15.82411968,,322.91,24.54613293,-18.66781611,,-3.73914925,2.84369643,,4.697642653,-0.920596575,,,
323.09,21.19465541,-16.01415776,,323.09,24.60462877,-18.59064935,,-3.40997336,2.57649159,,4.273900704,-0.923736575,,,
323.27,23.89005365,-17.93317233,,323.27,24.66288201,-18.51329929,,-0.77282836,0.58012696,,0.966338949,-0.926876574,,,
323.45,24.25289126,-18.08675203,,323.45,24.72089209,-18.43576671,,-0.46800083,0.34901468,,0.583811634,-0.930016568,,,
323.63,24.30956401,-18.01050891,,323.63,24.77865844,-18.35805235,,-0.46909443,0.34754344,,0.583811637,-0.93315657,,,
323.81,24.36599707,-17.93408822,,323.81,24.83618047,-18.28015699,,-0.4701834,0.34606877,,0.583811633,-0.936296572,,,
323.99,24.42218989,-17.8574907,,323.99,24.89345764,-18.20208139,,-0.47126775,0.34459069,,0.583811644,-0.939436586,,,
324.17,24.47814193,-17.78071712,,324.17,24.95048936,-18.12382633,,-0.47234743,0.34310921,,0.583811635,-0.942576581,,,
324.35,24.84899959,-17.93118008,,324.35,25.00727508,-18.04539257,,-0.15827549,0.11421249,,0.195181002,-0.945716608,,,
324.53,24.58932141,-17.62664477,,324.53,25.06381424,-17.9667809,,-0.47449283,0.34013613,,0.583811641,-0.948856572,,,
324.71,24.64454776,-17.54934754,,324.71,25.12010628,-17.88799208,,-0.47555852,0.33864454,,0.58381164,-0.951996587,,,
324.89,24.69953113,-17.47187727,,324.89,25.17615064,-17.80902689,,-0.47661951,0.33714962,,0.583811634,-0.955136578,,,
325.07,25.07224931,-17.61767052,,325.07,25.23194678,-17.72988611,,-0.15969747,0.11221559,,0.195180994,-0.958276602,,,
325.25,25.1274451,-17.53885693,,325.25,25.28749414,-17.65057053,,-0.16004904,0.1117136,,0.195181002,-0.961416552,,,
325.43,25.50659567,-17.68465184,,325.43,25.34279218,-17.57108091,,0.16380349,-0.11357093,,0.199323705,2.177036095,,,
325.61,25.56199964,-17.60447408,,325.61,25.39784035,-17.49141805,,0.16415929,-0.11305603,,0.199323703,2.173896116,,,
325.79,25.61715159,-17.52412274,,325.79,25.45263811,-17.41158274,,0.16451348,-0.11254,,0.199323698,2.17075605,,,
325.97,25.67205095,-17.44359863,,325.97,25.50718491,-17.33157575,,0.16486604,-0.11202288,,0.199323699,2.167616087,,,
326.15,26.05838297,-17.58675667,,326.15,28.76531237,-19.41365854,,-2.7069294,1.82690187,,3.265736857,-0.977116576,,,
326.33,26.11347684,-17.50484678,,326.33,28.82612935,-19.3232399,,-2.71265251,1.81839312,,3.265736851,-0.980256575,,,
326.51,26.16831323,-17.4227643,,326.51,28.88666211,-19.23263074,,-2.71834888,1.80986644,,3.265736849,-0.983396574,,,
326.69,26.22289162,-17.34051004,,326.69,28.94691007,-19.14183196,,-2.72401845,1.80132192,,3.26573685,-0.986536573,,,
326.87,26.61622946,-17.48074167,,326.87,29.00687262,-19.05084444,,-2.39064316,1.57010277,,2.860139407,-0.989676574,,,
327.05,26.67098768,-17.39708067,,327.05,29.06654918,-18.9596691,,-2.3955615,1.56258843,,2.86013942,-0.992816574,,,
327.23,26.72548294,-17.31324815,,327.23,29.12593915,-18.86830682,,-2.40045621,1.55505867,,2.860139417,-0.995956576,,,
327.41,26.7797147,-17.22924492,,327.41,29.18504195,-18.7767585,,-2.40532725,1.54751358,,2.860139413,-0.999096577,,,
327.59,26.83368242,-17.14507182,,327.59,29.243857,-18.68502505,,-2.41017458,1.53995323,,2.860139412,-1.002236579,,,
327.77,27.23427727,-17.28084127,,327.77,29.30238371,-18.59310738,,-2.06810644,1.31226611,,2.44930737,-1.005376575,,,
327.95,27.28840476,-17.19524059,,327.95,29.36062152,-18.50100639,,-2.07221676,1.3057658,,2.449307377,-1.008516576,,,
328.13,27.69480037,-17.33007114,,328.13,29.41856984,-18.40872298,,-1.72376947,1.07865184,,2.033438216,-1.011656577,,,
328.31,27.74908018,-17.24302417,,328.31,30.54596085,-18.98098019,,-2.79688067,1.73795602,,3.292876039,-1.014796576,,,
328.49,27.80308639,-17.1558072,,328.49,30.60541044,-18.88497246,,-2.80232405,1.72916526,,3.292876034,-1.017936575,,,
328.67,27.85681847,-17.06842108,,328.67,30.66455828,-18.78877853,,-2.80773981,1.72035745,,3.292876037,-1.021076577,,,
328.85,32.20787439,-19.59556482,,328.85,31.08942919,-18.91509255,,1.1184452,-0.68047227,,1.309183782,2.117376078,,,
329.03,32.64918451,-19.72386247,,329.03,31.14866921,-18.81737866,,1.5005153,-0.90648381,,1.753071323,2.114236075,,,
329.21,32.71095638,-19.62124697,,329.21,36.89478252,-22.13086133,,-4.18382614,2.50961436,,4.878787288,-1.030496576,,,
329.39,33.1568131,-19.74738156,,329.39,36.96409142,-22.0149028,,-3.80727832,2.26752124,,4.431367823,-1.033636574,,,
329.57,33.21865632,-19.64317199,,329.57,37.03303588,-21.89872721,,-3.81437956,2.25555522,,4.431367822,-1.036776576,,,
329.75,33.59524443,-19.72374757,,329.75,37.1016152,-21.78233572,,-3.50637077,2.05858815,,4.066008011,-1.039916574,,,
329.93,34.04289343,-19.84308629,,329.93,37.4930652,-21.85413909,,-3.45017177,2.0110528,,3.99349704,-1.043056575,,,
330.11,34.10503279,-19.73609396,,330.11,37.56150225,-21.73630332,,-3.45646946,2.00020936,,3.99349704,-1.046196577,,,
330.29,35.18944737,-20.21639912,,330.29,37.62956896,-21.61825324,,-2.44012159,1.40185412,,2.814140783,-1.049336577,,,
330.47,35.25275329,-20.10580478,,330.47,37.69726466,-21.49999002,,-2.44451137,1.39418524,,2.814140779,-1.052476576,,,
330.65,34.99620332,-19.81411332,,330.65,38.42717586,-21.75665772,,-3.43097254,1.9425444,,3.942721308,-1.055616575,,,
330.83,35.44985099,-19.92422474,,330.83,38.49530222,-21.63588933,,-3.04545123,1.71166459,,3.493503809,-1.058756576,,,
331.01,36.15074347,-20.16904591,,331.01,38.90105438,-21.70348592,,-2.75031091,1.53444001,,3.149399347,-1.061896574,,,
331.19,36.99442749,-20.48769553,,331.19,38.96901144,-21.58122982,,-1.97458395,1.09353429,,2.257166148,-1.065036573,,,
331.37,37.05857637,-20.37143222,,331.37,39.37934634,-21.64718031,,-2.32076997,1.27574809,,2.648302559,-1.068176576,,,
331.55,37.44272766,-20.42976942,,331.55,39.10377224,-21.33608047,,-1.66104458,0.90631105,,1.892212677,-1.071316575,,,
331.73,37.89976553,-20.52497112,,331.73,39.51451321,-21.39945278,,-1.61474768,0.87448166,,1.836335548,-1.074456571,,,
331.91,38.28623606,-20.57905395,,331.91,39.92953866,-21.46233777,,-1.6433026,0.88328382,,1.865645664,-1.077596575,,,
332.09,39.14093155,-20.88031315,,332.09,39.99673345,-21.33685342,,-0.8558019,0.45654027,,0.969961809,-1.08073658,,,
332.27,39.52706131,-20.92712971,,332.27,40.06353388,-21.21115869,,-0.53647257,0.28402898,,0.607021647,-1.083876581,,,
332.45,39.59257753,-20.80291177,,332.45,40.48314272,-21.27083658,,-0.89056519,0.46792481,,1.006011921,-1.08701657,,,
332.63,40.05552325,-20.88592166,,332.63,42.39189409,-22.1041621,,-2.33637084,1.21824044,,2.634907678,-1.090156576,,,
332.81,40.12090747,-20.76004456,,332.81,42.46109206,-21.97094281,,-2.34018459,1.21089825,,2.634907681,-1.093296573,,,
332.99,40.90803151,-21.00475244,,332.99,42.52987138,-21.83750688,,-1.62183987,0.83275444,,1.823141388,-1.096436576,,,
333.17,41.2986594,-21.041722,,333.17,42.59823138,-21.70385565,,-1.29957198,0.66213365,,1.4585295,-1.099576579,,,
333.35,41.76373039,-21.11375912,,333.35,42.66617137,-21.56999043,,-0.90244098,0.45623131,,1.011210527,-1.102716576,,,
333.53,42.63698331,-21.38740254,,333.53,42.73369069,-21.43591254,,-0.09670738,0.04851,,0.108192132,-1.105856499,,,
333.71,43.02491071,-21.4131671,,333.71,43.15201559,-21.47642623,,-0.12710488,0.06325913,,0.141976646,-1.108996519,,,
333.89,43.09193584,-21.27796354,,333.89,43.57432328,-21.51615712,,-0.48238744,0.23819358,,0.537990543,-1.112136571,,,
334.07,44.70061426,-21.8979851,,334.07,43.64166909,-21.3792279,,1.05894517,-0.5187572,,1.179183576,2.026316077,,,
334.25,44.76915345,-21.75751745,,334.25,43.70858461,-21.24208789,,1.06056884,-0.51542956,,1.179183572,2.023176079,,,
334.43,45.24856947,-21.8151391,,334.43,44.1350347,-21.27828421,,1.11353477,-0.53685489,,1.236192888,2.020036077,,,
334.61,45.31684583,-21.67295129,,334.61,43.82874465,-20.96126132,,1.48810118,-0.71168997,,1.64952955,2.016896082,,,
334.79,45.38467538,-21.53054978,,334.79,43.89434683,-20.82353595,,1.49032855,-0.70701383,,1.649529552,2.01375608,,,
334.97,46.70469215,-21.97737621,,334.97,44.32735884,-20.85869742,,2.37733331,-1.11867879,,2.627385754,2.010616078,,,
335.15,48.47466768,-22.62461623,,335.15,44.39263652,-20.71940691,,4.08203116,-1.90520932,,4.50475315,2.007476079,,,
335.33,48.97614292,-22.67165832,,335.33,44.4574765,-20.57991212,,4.51866642,-2.0917462,,4.979332122,2.004336077,,,
335.51,49.91505088,-22.91624669,,335.51,44.52187816,-20.44021442,,5.39317272,-2.47603227,,5.934395318,2.001196079,,,
335.69,49.98676171,-22.75940071,,335.69,44.95892481,-20.47018351,,5.0278369,-2.2892172,,5.52446009,1.998056078,,,
335.87,50.93529474,-22.99845828,,335.87,45.02297944,-20.32891181,,5.9123153,-2.66954647,,6.48706024,1.994916077,,,
336.05,51.44900553,-23.0361997,,336.05,45.08659017,-20.18743967,,6.36241536,-2.84876003,,6.971066125,1.991776078,,,
336.23,52.41055425,-23.26944642,,336.23,45.14975636,-20.04576849,,7.26079789,-3.22367793,,7.944261161,1.988636077,,,
336.41,52.48336182,-23.10476284,,336.41,45.21247739,-19.90389966,,7.27088443,-3.20086318,,7.944261167,1.985496078,,,
336.59,52.55565192,-22.93985145,,336.59,45.27475264,-19.76183459,,7.28089928,-3.17801686,,7.944261167,1.982356078,,,
336.77,54.43165456,-23.55550146,,336.77,45.33658151,-19.61957468,,9.09507305,-3.93592678,,9.910190382,1.979216079,,,
336.95,54.96054462,-23.57976254,,336.95,45.39796337,-19.47712133,,9.56258125,-4.10264121,,10.40550936,1.976076079,,,
337.13,55.94991996,-23.79649393,,337.13,45.45889763,-19.33447594,,10.49102233,-4.46201799,,11.4004892,1.972936079,,,
337.31,56.02436501,-23.62069416,,337.31,45.51938368,-19.19163992,,10.50498133,-4.42905424,,11.40048921,1.969796079,,,
337.49,57.94945853,-24.21831792,,337.49,45.57942093,-19.04861468,,12.3700376,-5.16970324,,13.4068513,1.966656079,,,
337.67,58.95912919,-24.42309872,,337.67,45.63900878,-18.90540163,,13.32012041,-5.51769709,,14.41771788,1.963516078,,,
337.85,59.97509257,-24.62359854,,337.85,45.69814665,-18.76200218,,14.27694592,-5.86159636,,15.43338902,1.960376078,,,
338.03,61.47117023,-25.01256812,,338.03,45.37712868,-18.46391597,,16.09404155,-6.54865215,,17.37535664,1.957236079,,,
338.21,61.54940653,-24.81942565,,338.21,45.44119154,-18.32388546,,16.10821499,-6.49554019,,17.36855298,1.954096078,,,
338.39,61.62703597,-24.62603848,,338.39,45.49850443,-18.18111002,,16.12853154,-6.44492846,,17.36855298,1.950956078,,,
338.57,64.57914468,-25.57083116,,338.57,45.17106237,-17.88598494,,19.40808231,-7.68484622,,20.87415915,1.947816078,,,
338.75,65.62582204,-25.74719689,,338.75,45.22700159,-17.74405986,,20.39882045,-8.00313703,,21.9126009,1.944676078,,,
338.93,66.67755626,-25.91852923,,338.93,45.66140786,-17.74924878,,21.0161484,-8.16928045,,22.5480739,1.941536079,,,
339.11,66.7586116,-25.70903428,,339.11,45.71691531,-17.6057847,,21.04169629,-8.10324958,,22.5480739,1.938396079,,,
339.29,66.83900873,-25.49928584,,339.29,45.77197201,-17.46214703,,21.06703672,-8.03713881,,22.5480739,1.935256078,,,
